shareId:ID,name,:LABEL
378566,集友股份(603429),股票
378567,中远海发(02866.HK),股票
378568,江苏新能(603693),股票
378569,能源国际投资(00353.HK),股票
378570,华电国际(600027),股票
378571,恒通股份(603223),股票
378572,海螺创业(00586.HK),股票
378573,百大集团(600865),股票
378574,HON CORP(08259.HK),股票
378575,万顺集团控股(01746.HK),股票
378576,威高股份(01066.HK),股票
378577,开能健康(300272),股票
378578,中国化学(601117),股票
378579,沃施股份(300483),股票
378580,亚洲联合基建控股(00711.HK),股票
378581,华懋科技(603306),股票
378582,晨化股份(300610),股票
378583,比亚迪股份(01211.HK),股票
378584,四环医药(00460.HK),股票
378585,皖能电力(000543),股票
378586,达飞控股(01826.HK),股票
378587,卧龙地产(600173),股票
378588,西藏珠峰(600338),股票
378589,重庆银行(01963.HK),股票
378590,益丰药房(603939),股票
378591,怡邦行控股(00599.HK),股票
378592,日发精机(002520),股票
378593,海特高新(002023),股票
378594,利兴发展(00068.HK),股票
378595,海能达(002583),股票
378596,百利科技(603959),股票
378597,威创股份(002308),股票
378598,湖南盐业(600929),股票
378599,英维克(002837),股票
378600,ST岩石(600696),股票
378601,横河模具(300539),股票
378602,国脉科技(002093),股票
378603,雪迪龙(002658),股票
378604,中原环保(000544),股票
378605,中国优材(01885.HK),股票
378606,新工投资(00666.HK),股票
378607,天音控股(000829),股票
378608,继峰股份(603997),股票
378609,特步国际(01368.HK),股票
378610,中国物流资产(01589.HK),股票
378611,国际资源(01051.HK),股票
378612,和邦生物(603077),股票
378613,同方股份(600100),股票
378614,中播控股(00471.HK),股票
378615,安彩高科(600207),股票
378616,东亚银行(00023.HK),股票
378617,S.A.S. DRAGON(01184.HK),股票
378618,宾仕国际(01705.HK),股票
378619,可立克(002782),股票
378620,中国新电信(08167.HK),股票
378621,保变电气(600550),股票
378622,东旭B(200413),股票
378623,长青股份(002391),股票
378624,茂业商业(600828),股票
378625,天大药业(00455.HK),股票
378626,鸿福堂(01446.HK),股票
378627,凯富善集团控股(08512.HK),股票
378628,盛诺集团(01418.HK),股票
378629,澳至尊(02031.HK),股票
378630,工商银行(601398),股票
378631,天健集团(000090),股票
378632,*ST工新(600701),股票
378633,音飞储存(603066),股票
378634,锦艺集团控股(00565.HK),股票
378635,龙蟒佰利(002601),股票
378636,丰元股份(002805),股票
378637,永辉超市(601933),股票
378638,金太阳(300606),股票
378639,云南铜业(000878),股票
378640,大同集团(00544.HK),股票
378641,吉峰科技(300022),股票
378642,万邦德(002082),股票
378643,创科实业(00669.HK),股票
378644,好孩子国际(01086.HK),股票
378645,太阳城集团(01383.HK),股票
378646,东方金钰(600086),股票
378647,华映科技(000536),股票
378648,*ST柳化(600423),股票
378649,新野纺织(002087),股票
378650,金山工业(00040.HK),股票
378651,盛天网络(300494),股票
378652,裕兴科技(08005.HK),股票
378653,太兴置业(00277.HK),股票
378654,冰川网络(300533),股票
378655,乐通股份(002319),股票
378656,ST高升(000971),股票
378657,航天电器(002025),股票
378658,北控水务集团(00371.HK),股票
378659,万华媒体(00426.HK),股票
378660,盛京银行(02066.HK),股票
378661,丽珠医药(01513.HK),股票
378662,汇嘉时代(603101),股票
378663,浙江展望(08273.HK),股票
378664,迅捷环球控股(00540.HK),股票
378665,英飞特(300582),股票
378666,安奈儿(002875),股票
378667,海得控制(002184),股票
378668,天翔环境(300362),股票
378669,信利国际(00732.HK),股票
378670,稀镁科技(00601.HK),股票
378671,亚洲能源物流(00351.HK),股票
378672,METROPOLIS CAP(08621.HK),股票
378673,万里扬(002434),股票
378674,平安好医生(01833.HK),股票
378675,超华科技(002288),股票
378676,长航凤凰(000520),股票
378677,天津松江(600225),股票
378678,信雅达(600571),股票
378679,永恒策略(00764.HK),股票
378680,*ST信通(600289),股票
378681,中国数码文化(08175.HK),股票
378682,富奥股份(000030),股票
378683,大立科技(002214),股票
378684,深南股份(002417),股票
378685,天臣控股(01201.HK),股票
378686,西藏旅游(600749),股票
378687,深南电B(200037),股票
378688,金达控股(00528.HK),股票
378689,信达国际控股(00111.HK),股票
378690,华讯(00833.HK),股票
378691,中国钱包(00802.HK),股票
378692,毅德国际(01396.HK),股票
378693,鼎龙股份(300054),股票
378694,未来世界金融(00572.HK),股票
378695,广宇发展(000537),股票
378696,DBA电讯(03335.HK),股票
378697,方直科技(300235),股票
378698,京粮控股(000505),股票
378699,永达汽车(03669.HK),股票
378700,奥星生命科技(06118.HK),股票
378701,骏杰集团控股(08188.HK),股票
378702,拓维信息(002261),股票
378703,太龙药业(600222),股票
378704,钱江水利(600283),股票
378705,兴化股份(002109),股票
378706,爱尔眼科(300015),股票
378707,环球信贷集团(01669.HK),股票
378708,大连港(601880),股票
378709,北青传媒(01000.HK),股票
378710,南京港(002040),股票
378711,宝胜国际(03813.HK),股票
378712,金活医药集团(01110.HK),股票
378713,赛为智能(300044),股票
378714,国农金融投资(08120.HK),股票
378715,国美零售(00493.HK),股票
378716,申基国际(02310.HK),股票
378717,岱美股份(603730),股票
378718,豪能股份(603809),股票
378719,力宝华润(00156.HK),股票
378720,博云新材(002297),股票
378721,智动力(300686),股票
378722,日清食品(01475.HK),股票
378723,金鹰股份(600232),股票
378724,日海智能(002313),股票
378725,中国海洋石油(00883.HK),股票
378726,现代牧业(01117.HK),股票
378727,宁波中百(600857),股票
378728,金隅集团(601992),股票
378729,中山公用(000685),股票
378730,荣丰联合控股(03683.HK),股票
378731,利福中国(02136.HK),股票
378732,江泉实业(600212),股票
378733,鼎捷软件(300378),股票
378734,第七大道(00797.HK),股票
378735,瀛晟科学(00209.HK),股票
378736,合众思壮(002383),股票
378737,恒林股份(603661),股票
378738,贝肯能源(002828),股票
378739,中国力鸿(01586.HK),股票
378740,铁岭新城(000809),股票
378741,绿景中国地产(00095.HK),股票
378742,安图生物(603658),股票
378743,华达科技(603358),股票
378744,牧原股份(002714),股票
378745,全筑股份(603030),股票
378746,长城证券(002939),股票
378747,玖源集团(00827.HK),股票
378748,北方导航(600435),股票
378749,中国高精密(00591.HK),股票
378750,华多利集团(01139.HK),股票
378751,至正股份(603991),股票
378752,上汽集团(600104),股票
378753,中信证券(06030.HK),股票
378754,爱普股份(603020),股票
378755,正泰电器(601877),股票
378756,开开B股(900943),股票
378757,电视广播(00511.HK),股票
378758,中洲控股(000042),股票
378759,超声电子(000823),股票
378760,广弘控股(000529),股票
378761,庄皇集团公司(08501.HK),股票
378762,海天国际(01882.HK),股票
378763,香港金融集团(00007.HK),股票
378764,中民筑友智造科技(00726.HK),股票
378765,海尔电器(01169.HK),股票
378766,康隆达(603665),股票
378767,珠江钢琴(002678),股票
378768,三维通信(002115),股票
378769,方大B(200055),股票
378770,和而泰(002402),股票
378771,和美医疗(01509.HK),股票
378772,川大智胜(002253),股票
378773,恒兴黄金(02303.HK),股票
378774,奥邦建筑(01615.HK),股票
378775,百奥家庭互动(02100.HK),股票
378776,康大食品(00834.HK),股票
378777,超讯通信(603322),股票
378778,雄韬股份(002733),股票
378779,慕诗国际(00130.HK),股票
378780,瑞声科技(02018.HK),股票
378781,特尔佳(002213),股票
378782,法兰泰克(603966),股票
378783,亨鑫科技(01085.HK),股票
378784,中视金桥(00623.HK),股票
378785,融创中国(01918.HK),股票
378786,科创新源(300731),股票
378787,利亚零售(00831.HK),股票
378788,中国智能集团(00395.HK),股票
378789,江苏雷利(300660),股票
378790,亿嘉和(603666),股票
378791,开滦股份(600997),股票
378792,威海广泰(002111),股票
378793,首控集团(01269.HK),股票
378794,康达新材(002669),股票
378795,东南网架(002135),股票
378796,大中华集团(00141.HK),股票
378797,唐德影视(300426),股票
378798,中兴商业(000715),股票
378799,瓦轴B(200706),股票
378800,凯中精密(002823),股票
378801,滨江集团(002244),股票
378802,弘亚数控(002833),股票
378803,金地集团(600383),股票
378804,恒宇集团(02448.HK),股票
378805,山大华特(000915),股票
378806,恒嘉融资租赁(00379.HK),股票
378807,开创国际(600097),股票
378808,北大医药(000788),股票
378809,滨海泰达物流(08348.HK),股票
378810,裕田中国(00313.HK),股票
378811,汇纳科技(300609),股票
378812,中国重汽(000951),股票
378813,金发拉比(002762),股票
378814,欧普照明(603515),股票
378815,中石化油服(01033.HK),股票
378816,佳源国际控股(02768.HK),股票
378817,昆仑国际金融(06877.HK),股票
378818,电讯数码控股(06033.HK),股票
378819,通力电子(01249.HK),股票
378820,大东海A(000613),股票
378821,芭迪贝伊(08297.HK),股票
378822,金徽酒(603919),股票
378823,盛良物流(08292.HK),股票
378824,铜峰电子(600237),股票
378825,北方矿业(00433.HK),股票
378826,海利生物(603718),股票
378827,晶瑞股份(300655),股票
378828,名家汇(300506),股票
378829,亨泰(00197.HK),股票
378830,金钼股份(601958),股票
378831,丽岛新材(603937),股票
378832,北京建设(00925.HK),股票
378833,亚士创能(603378),股票
378834,同兴达(002845),股票
378835,理工光科(300557),股票
378836,中信国际电讯(01883.HK),股票
378837,金利华电(300069),股票
378838,万邦达(300055),股票
378839,仁智国际集团(08082.HK),股票
378840,尚品宅配(300616),股票
378841,康拓红外(300455),股票
378842,永兴特钢(002756),股票
378843,联旺集团(08217.HK),股票
378844,荣丰集团亚洲(08526.HK),股票
378845,普丽盛(300442),股票
378846,靖远煤电(000552),股票
378847,迪臣建设(08268.HK),股票
378848,信佳国际(00912.HK),股票
378849,智纺国际控股(08521.HK),股票
378850,三泰控股(002312),股票
378851,锦江投资(600650),股票
378852,大森控股(01580.HK),股票
378853,长盈精密(300115),股票
378854,游久游戏(600652),股票
378855,东方雨虹(002271),股票
378856,金马能源(06885.HK),股票
378857,亚联发展(002316),股票
378858,MONGOL MINING(00975.HK),股票
378859,中国人保(601319),股票
378860,中光防雷(300414),股票
378861,达利食品(03799.HK),股票
378862,京华激光(603607),股票
378863,豫金刚石(300064),股票
378864,海南橡胶(601118),股票
378865,远见控股(00862.HK),股票
378866,南海石油(00076.HK),股票
378867,顾家家居(603816),股票
378868,苏博特(603916),股票
378869,中煤能源(01898.HK),股票
378870,洛阳钼业(03993.HK),股票
378871,同花顺(300033),股票
378872,中国智能健康(00348.HK),股票
378873,ST昌九(600228),股票
378874,乐惠国际(603076),股票
378875,金溢科技(002869),股票
378876,深纺织B(200045),股票
378877,金轮天地控股(01232.HK),股票
378878,中际旭创(300308),股票
378879,太安堂(002433),股票
378880,红豆股份(600400),股票
378881,中集集团(02039.HK),股票
378882,合和公路基建(00737.HK),股票
378883,星普医科(300143),股票
378884,西山煤电(000983),股票
378885,PERSTA(03395.HK),股票
378886,民生国际(00938.HK),股票
378887,中国民航信息网络(00696.HK),股票
378888,华荣能源(01101.HK),股票
378889,东方航空(600115),股票
378890,天创时尚(603608),股票
378891,霭华押业信贷(01319.HK),股票
378892,南纺股份(600250),股票
378893,麦趣尔(002719),股票
378894,浙江龙盛(600352),股票
378895,中国有色矿业(01258.HK),股票
378896,龙源技术(300105),股票
378897,开润股份(300577),股票
378898,中油洁能控股(01759.HK),股票
378899,恩华药业(002262),股票
378900,航天长峰(600855),股票
378901,伟隆股份(002871),股票
378902,香飘飘(603711),股票
378903,ST景谷(600265),股票
378904,启迪古汉(000590),股票
378905,银鸽投资(600069),股票
378906,闽东电力(000993),股票
378907,芒果超媒(300413),股票
378908,创信国际(00676.HK),股票
378909,精工钢构(600496),股票
378910,哈森股份(603958),股票
378911,安莉芳控股(01388.HK),股票
378912,天广中茂(002509),股票
378913,华东电脑(600850),股票
378914,风语筑(603466),股票
378915,中国心连心化肥(01866.HK),股票
378916,福达股份(603166),股票
378917,太平洋网络(00543.HK),股票
378918,新天然气(603393),股票
378919,广汇物流(600603),股票
378920,新时代能源(00166.HK),股票
378921,恒达集团控股(03616.HK),股票
378922,迪诺斯环保(01452.HK),股票
378923,许继电气(000400),股票
378924,恩捷股份(002812),股票
378925,盐湖股份(000792),股票
378926,优越集团控股(01841.HK),股票
378927,亚洲杂货(08413.HK),股票
378928,中润资源(000506),股票
378929,淳中科技(603516),股票
378930,每日互动(300766),股票
378931,勇利投资(01145.HK),股票
378932,大众金融控股(00626.HK),股票
378933,新希望(000876),股票
378934,腾龙股份(603158),股票
378935,爱仕达(002403),股票
378936,SIS INT'L(00529.HK),股票
378937,福斯特(603806),股票
378938,歌华有线(600037),股票
378939,江淮汽车(600418),股票
378940,星帅尔(002860),股票
378941,泰达生物(08189.HK),股票
378942,港桥金融(02323.HK),股票
378943,金一文化(002721),股票
378944,亚厦股份(002375),股票
378945,大湖股份(600257),股票
378946,美尚生态(300495),股票
378947,农产品(000061),股票
378948,鲁西化工(000830),股票
378949,科通芯城(00400.HK),股票
378950,*ST双环(000707),股票
378951,杭锅股份(002534),股票
378952,壹家壹品(08101.HK),股票
378953,锦富技术(300128),股票
378954,拉夏贝尔(06116.HK),股票
378955,海南高速(000886),股票
378956,华通热力(002893),股票
378957,天业通联(002459),股票
378958,梅雁吉祥(600868),股票
378959,联泰控股(00311.HK),股票
378960,铜陵有色(000630),股票
378961,特力A(000025),股票
378962,中国服饰控股(01146.HK),股票
378963,大成食品(03999.HK),股票
378964,中华企业(600675),股票
378965,优博讯(300531),股票
378966,蒙娜丽莎(002918),股票
378967,竣球控股(08485.HK),股票
378968,中环环保(300692),股票
378969,铁流股份(603926),股票
378970,华禧控股(01689.HK),股票
378971,赢时胜(300377),股票
378972,共达电声(002655),股票
378973,精伦电子(600355),股票
378974,美格智能(002881),股票
378975,天德地产(00266.HK),股票
378976,道恩股份(002838),股票
378977,理士国际(00842.HK),股票
378978,成实外教育(01565.HK),股票
378979,汇川技术(300124),股票
378980,瑞泰科技(002066),股票
378981,乐游科技控股(01089.HK),股票
378982,纵横通信(603602),股票
378983,两面针(600249),股票
378984,弘业期货(03678.HK),股票
378985,益民集团(600824),股票
378986,时代万恒(600241),股票
378987,奥拓电子(002587),股票
378988,华录百纳(300291),股票
378989,杭电股份(603618),股票
378990,普路通(002769),股票
378991,百仕达控股(01168.HK),股票
378992,蓝海华腾(300484),股票
378993,光宇国际集团科技(01043.HK),股票
378994,帝欧家居(002798),股票
378995,山河智能(002097),股票
378996,新宝股份(002705),股票
378997,弥明生活百货(08473.HK),股票
378998,怡康泰工程集团(08445.HK),股票
378999,朗姿股份(002612),股票
379000,雷科防务(002413),股票
379001,高争民爆(002827),股票
379002,软控股份(002073),股票
379003,闽灿坤B(200512),股票
379004,汇聚科技(01729.HK),股票
379005,金力泰(300225),股票
379006,光明地产(600708),股票
379007,美思德(603041),股票
379008,百应租赁(08525.HK),股票
379009,新达控股(08471.HK),股票
379010,长海股份(300196),股票
379011,ST仰帆(600421),股票
379012,TOPSTANDARDCORP(08510.HK),股票
379013,莎莎国际(00178.HK),股票
379014,苏交科(300284),股票
379015,吉大通信(300597),股票
379016,东富龙(300171),股票
379017,柏荣集团控股(08316.HK),股票
379018,中元股份(300018),股票
379019,陕国投A(000563),股票
379020,卫士通(002268),股票
379021,理工环科(002322),股票
379022,陕西黑猫(601015),股票
379023,云海金属(002182),股票
379024,绿城水务(601368),股票
379025,百洋股份(002696),股票
379026,科大智能(300222),股票
379027,山鼎设计(300492),股票
379028,东江集团控股(02283.HK),股票
379029,宝德股份(300023),股票
379030,航发动力(600893),股票
379031,易大宗(01733.HK),股票
379032,奥普光电(002338),股票
379033,中衡设计(603017),股票
379034,信和置业(00083.HK),股票
379035,鲜驰达控股(01175.HK),股票
379036,绿科科技国际(00195.HK),股票
379037,民生教育(01569.HK),股票
379038,KEE(02011.HK),股票
379039,优品360(02360.HK),股票
379040,西王食品(000639),股票
379041,金花股份(600080),股票
379042,港银控股(08162.HK),股票
379043,南华资产控股(08155.HK),股票
379044,TCL集团(000100),股票
379045,彩讯股份(300634),股票
379046,HYPEBEAST(00150.HK),股票
379047,通达集团(00698.HK),股票
379048,联邦制药(03933.HK),股票
379049,三联虹普(300384),股票
379050,康泰生物(300601),股票
379051,三棵树(603737),股票
379052,九牧王(601566),股票
379053,宜华健康(000150),股票
379054,首创置业(02868.HK),股票
379055,天地数码(300743),股票
379056,华源控股(002787),股票
379057,东华能源(002221),股票
379058,华测检测(300012),股票
379059,永泰能源(600157),股票
379060,东江环保(00895.HK),股票
379061,中国优通(06168.HK),股票
379062,展程控股(01854.HK),股票
379063,ST升达(002259),股票
379064,捷成股份(300182),股票
379065,万成金属包装(08291.HK),股票
379066,德创环保(603177),股票
379067,中国燃气(00384.HK),股票
379068,欧普康视(300595),股票
379069,贝瑞基因(000710),股票
379070,齐合环保(00976.HK),股票
379071,北控清洁能源集团(01250.HK),股票
379072,蓝焰控股(000968),股票
379073,FSM HOLDINGS(01721.HK),股票
379074,海顺新材(300501),股票
379075,国际商业结算(00147.HK),股票
379076,紫金矿业(02899.HK),股票
379077,瑞威资管(01835.HK),股票
379078,巨人网络(002558),股票
379079,宏华集团(00196.HK),股票
379080,*ST宜化(000422),股票
379081,绿景控股(000502),股票
379082,五矿地产(00230.HK),股票
379083,华资实业(600191),股票
379084,中环装备(300140),股票
379085,宏达高科(002144),股票
379086,华凯创意(300592),股票
379087,星光集团(00403.HK),股票
379088,强生控股(600662),股票
379089,澳狮环球(01540.HK),股票
379090,文灿股份(603348),股票
379091,建艺集团(002789),股票
379092,先丰服务集团(00500.HK),股票
379093,联发股份(002394),股票
379094,南京熊猫(600775),股票
379095,昂纳科技集团(00877.HK),股票
379096,茂硕电源(002660),股票
379097,飞鹿股份(300665),股票
379098,新湖中宝(600208),股票
379099,六福集团(00590.HK),股票
379100,长亮科技(300348),股票
379101,康力电梯(002367),股票
379102,吉鑫科技(601218),股票
379103,顺发恒业(000631),股票
379104,华夏航空(002928),股票
379105,永利地产发展(00864.HK),股票
379106,新体育(00299.HK),股票
379107,兆丰股份(300695),股票
379108,碧水源(300070),股票
379109,今飞凯达(002863),股票
379110,威华股份(002240),股票
379111,罗普斯金(002333),股票
379112,光弘科技(300735),股票
379113,开立医疗(300633),股票
379114,长缆科技(002879),股票
379115,中国中铁(00390.HK),股票
379116,中国铁钛(00893.HK),股票
379117,麦盛资本(01194.HK),股票
379118,中国天楹(000035),股票
379119,中原传媒(000719),股票
379120,中国三迪(00910.HK),股票
379121,獐子岛(002069),股票
379122,张家界(000430),股票
379123,星湖科技(600866),股票
379124,通策医疗(600763),股票
379125,兴业新材料(08073.HK),股票
379126,华谊集团(600623),股票
379127,玲珑轮胎(601966),股票
379128,英飞拓(002528),股票
379129,百川能源(600681),股票
379130,紫金银行(601860),股票
379131,青岛控股(00499.HK),股票
379132,凯莱英(002821),股票
379133,吉林森工(600189),股票
379134,飞乐音响(600651),股票
379135,智美体育(01661.HK),股票
379136,数字王国(00547.HK),股票
379137,苏美达(600710),股票
379138,盛和资源(600392),股票
379139,创维数字(000810),股票
379140,泰格医药(300347),股票
379141,益生股份(002458),股票
379142,高门集团(08412.HK),股票
379143,浙江美大(002677),股票
379144,东方嘉盛(002889),股票
379145,智城控股(08130.HK),股票
379146,运兴泰集团(08362.HK),股票
379147,证通电子(002197),股票
379148,斯太尔(000760),股票
379149,丰华股份(600615),股票
379150,海升果汁(00359.HK),股票
379151,进阶发展(01667.HK),股票
379152,赣锋锂业(01772.HK),股票
379153,中怡国际(02341.HK),股票
379154,芭田股份(002170),股票
379155,中国海诚(002116),股票
379156,紫鑫药业(002118),股票
379157,中钢国际(000928),股票
379158,中滔环保(01363.HK),股票
379159,常满控股(08523.HK),股票
379160,希努尔(002485),股票
379161,长江基建集团(01038.HK),股票
379162,白云山(00874.HK),股票
379163,中国儿童护理(01259.HK),股票
379164,*ST慧业(000816),股票
379165,万安科技(002590),股票
379166,西藏城投(600773),股票
379167,万邦投资(00158.HK),股票
379168,中超控股(002471),股票
379169,上海家化(600315),股票
379170,双一科技(300690),股票
379171,荟萃国际(控股)(08041.HK),股票
379172,新兴铸管(000778),股票
379173,亚洲电视控股(00707.HK),股票
379174,长春高新(000661),股票
379175,中原内配(002448),股票
379176,威扬酒业控股(08509.HK),股票
379177,天成自控(603085),股票
379178,派思股份(603318),股票
379179,科伦药业(002422),股票
379180,中化化肥(00297.HK),股票
379181,美丽华酒店(00071.HK),股票
379182,崇达技术(002815),股票
379183,北辰实业(601588),股票
379184,深深房A(000029),股票
379185,越秀地产(00123.HK),股票
379186,REPUBLIC HC(08357.HK),股票
379187,古井贡酒(000596),股票
379188,兖州煤业(600188),股票
379189,康恩贝(600572),股票
379190,高富集团控股(00263.HK),股票
379191,宝胜股份(600973),股票
379192,世大控股(08003.HK),股票
379193,来伊份(603777),股票
379194,FIRST CREDIT(08215.HK),股票
379195,创联教育金融(02371.HK),股票
379196,百联B股(900923),股票
379197,南京公用(000421),股票
379198,新五丰(600975),股票
379199,海泰发展(600082),股票
379200,恒伟集团控股(08219.HK),股票
379201,中国石油化工股份(00386.HK),股票
379202,中宠股份(002891),股票
379203,兴泸水务(02281.HK),股票
379204,设研院(300732),股票
379205,兔宝宝(002043),股票
379206,花园生物(300401),股票
379207,贵州燃气(600903),股票
379208,*ST德奥(002260),股票
379209,汇银控股集团(01178.HK),股票
379210,鹏欣资源(600490),股票
379211,西部资源(600139),股票
379212,厦门象屿(600057),股票
379213,中国生命集团(08296.HK),股票
379214,投融长富(00850.HK),股票
379215,雄岸科技(01647.HK),股票
379216,晨鑫科技(002447),股票
379217,永新股份(002014),股票
379218,中国山东高速金融(00412.HK),股票
379219,京山轻机(000821),股票
379220,大博医疗(002901),股票
379221,怡亚通(002183),股票
379222,三湘印象(000863),股票
379223,林洋能源(601222),股票
379224,航锦科技(000818),股票
379225,港通控股(00032.HK),股票
379226,惠博普(002554),股票
379227,广发证券(01776.HK),股票
379228,智光电气(002169),股票
379229,博实股份(002698),股票
379230,舍得酒业(600702),股票
379231,昌利控股(08098.HK),股票
379232,TST PROPERTIES(00247.HK),股票
379233,山东墨龙(00568.HK),股票
379234,华脉科技(603042),股票
379235,柏堡龙(002776),股票
379236,登云股份(002715),股票
379237,韦尔股份(603501),股票
379238,万星控股(08093.HK),股票
379239,澄星股份(600078),股票
379240,鞍钢股份(00347.HK),股票
379241,春光科技(603657),股票
379242,亚太资源(01104.HK),股票
379243,昊志机电(300503),股票
379244,华致酒行(300755),股票
379245,凌霄泵业(002884),股票
379246,同佳健康(00286.HK),股票
379247,黑芝麻(000716),股票
379248,兴发集团(600141),股票
379249,瑞安建业(00983.HK),股票
379250,豫能控股(001896),股票
379251,濠亮环球(08118.HK),股票
379252,富春股份(300299),股票
379253,健帆生物(300529),股票
379254,通化东宝(600867),股票
379255,浪潮软件(600756),股票
379256,深圳燃气(601139),股票
379257,香江控股(600162),股票
379258,槟杰科达(01665.HK),股票
379259,联环药业(600513),股票
379260,杭州解百(600814),股票
379261,华域汽车(600741),股票
379262,绿康生化(002868),股票
379263,上海临港(600848),股票
379264,京投发展(600683),股票
379265,岷江水电(600131),股票
379266,ST新梅(600732),股票
379267,桂冠电力(600236),股票
379268,路畅科技(002813),股票
379269,兴民智通(002355),股票
379270,四川能投发展(01713.HK),股票
379271,海默科技(300084),股票
379272,远望谷(002161),股票
379273,美瑞健康国际(02327.HK),股票
379274,华厦置业(00278.HK),股票
379275,江南高纤(600527),股票
379276,锦州银行(00416.HK),股票
379277,尖峰集团(600668),股票
379278,铁货(01029.HK),股票
379279,佩蒂股份(300673),股票
379280,达安基因(002030),股票
379281,CHINAPROPERTIES(01838.HK),股票
379282,华融投资股份(02277.HK),股票
379283,大参林(603233),股票
379284,东方证券(03958.HK),股票
379285,首创股份(600008),股票
379286,小天鹅A(000418),股票
379287,凯利泰(300326),股票
379288,七匹狼(002029),股票
379289,云图控股(002539),股票
379290,光大证券(601788),股票
379291,康欣新材(600076),股票
379292,力源信息(300184),股票
379293,汇鑫小贷(01577.HK),股票
379294,西北实业(08258.HK),股票
379295,黔轮胎A(000589),股票
379296,西部牧业(300106),股票
379297,华天酒店(000428),股票
379298,中国食品(00506.HK),股票
379299,长江投资(600119),股票
379300,德赛电池(000049),股票
379301,鹿港文化(601599),股票
379302,仁德资源(08125.HK),股票
379303,云内动力(000903),股票
379304,IBI GROUP HLDGS(01547.HK),股票
379305,大洋电机(002249),股票
379306,延长石油国际(00346.HK),股票
379307,天平道合(08403.HK),股票
379308,北京北辰实业股份(00588.HK),股票
379309,银亿股份(000981),股票
379310,长城汽车(601633),股票
379311,古井贡B(200596),股票
379312,海隆控股(01623.HK),股票
379313,国海证券(000750),股票
379314,凯发电气(300407),股票
379315,思美传媒(002712),股票
379316,源想集团(08401.HK),股票
379317,华银电力(600744),股票
379318,华南城(01668.HK),股票
379319,凯撒旅游(000796),股票
379320,金牌厨柜(603180),股票
379321,信越控股(06038.HK),股票
379322,中国兴业控股(00132.HK),股票
379323,飞利信(300287),股票
379324,康强电子(002119),股票
379325,东方银星(600753),股票
379326,金朝阳集团(00878.HK),股票
379327,正利控股(03728.HK),股票
379328,深圳高速公路股份(00548.HK),股票
379329,京西国际(02339.HK),股票
379330,鸿兴印刷集团(00450.HK),股票
379331,广州农商银行(01551.HK),股票
379332,恒盛地产(00845.HK),股票
379333,旗滨集团(601636),股票
379334,际华集团(601718),股票
379335,口子窖(603589),股票
379336,中孚信息(300659),股票
379337,哈高科(600095),股票
379338,世纪睿科(01450.HK),股票
379339,阳煤化工(600691),股票
379340,ST南化(600301),股票
379341,广哈通信(300711),股票
379342,新城市建设发展(00456.HK),股票
379343,长盛轴承(300718),股票
379344,中国育儿网络(01736.HK),股票
379345,ST天润(002113),股票
379346,神州数码(000034),股票
379347,万达信息(300168),股票
379348,恒生银行(00011.HK),股票
379349,致浩达控股(01707.HK),股票
379350,哈尔滨电气(01133.HK),股票
379351,银河娱乐(00027.HK),股票
379352,国新B股(900913),股票
379353,东方通(300379),股票
379354,朗博科技(603655),股票
379355,广骏集团控股(08516.HK),股票
379356,中国光大国际(00257.HK),股票
379357,环宇物流(亚洲)(06083.HK),股票
379358,实丰文化(002862),股票
379359,五洲国际(01369.HK),股票
379360,光迅科技(002281),股票
379361,金杯电工(002533),股票
379362,盛洋科技(603703),股票
379363,世运电路(603920),股票
379364,广博股份(002103),股票
379365,南戈壁-S(01878.HK),股票
379366,韶能股份(000601),股票
379367,创业集团控股(02221.HK),股票
379368,兴达国际(01899.HK),股票
379369,金亚科技(300028),股票
379370,青松建化(600425),股票
379371,雅居投资控股(08426.HK),股票
379372,三特索道(002159),股票
379373,乐凯新材(300446),股票
379374,长兴国际(00238.HK),股票
379375,红蜻蜓(603116),股票
379376,茂宸集团(00273.HK),股票
379377,高德红外(002414),股票
379378,天富能源(600509),股票
379379,恒康医疗(002219),股票
379380,宁波建工(601789),股票
379381,中坚科技(002779),股票
379382,蒙草生态(300355),股票
379383,中国金融发展(03623.HK),股票
379384,瑞年国际(02010.HK),股票
379385,东建国际(00329.HK),股票
379386,大同机械(00118.HK),股票
379387,金盾股份(300411),股票
379388,奥佳华(002614),股票
379389,科大国创(300520),股票
379390,仁智股份(002629),股票
379391,南山铝业(600219),股票
379392,山河药辅(300452),股票
379393,中国太保(601601),股票
379394,巨匠建设(01459.HK),股票
379395,新研股份(300159),股票
379396,新北洋(002376),股票
379397,金川国际(02362.HK),股票
379398,海利尔(603639),股票
379399,上海电力(600021),股票
379400,中国软件(600536),股票
379401,中珠医疗(600568),股票
379402,远大中国(02789.HK),股票
379403,郑煤机(00564.HK),股票
379404,赛升药业(300485),股票
379405,安居宝(300155),股票
379406,北大资源(00618.HK),股票
379407,凌锐控股(00784.HK),股票
379408,重庆路桥(600106),股票
379409,宏达矿业(600532),股票
379410,瑞贝卡(600439),股票
379411,ST大化B(900951),股票
379412,民德电子(300656),股票
379413,星源材质(300568),股票
379414,长寿花食品(01006.HK),股票
379415,瑞丰动力(02025.HK),股票
379416,西王置业(02088.HK),股票
379417,罗牛山(000735),股票
379418,水星家纺(603365),股票
379419,四通股份(603838),股票
379420,中直股份(600038),股票
